full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
[RT &amp; likes appreciated] Freebies 20 pcs snack untuk konser Day6 3rd World Tour Forever Young Jakarta Indonesia (Day 1 Only) BCIS Ancol Jakarta Indonesia Sabtu 19 Oktober 2024 Ucapin Selamat ulang tahun / Happy Birthday ke aku #DAY6_FOREVER_YOUNG_Indonesia https://t.co/zEkaMAHGo5,1.84402914048969E+018,2024-10-09 14:56:22+00:00,alvarizkeun_,1.16367800178919E+018,in,in my dreams,2,0,8,7,https://x.com/alvarizkeun_/status/1844029140489691598,,0,alvarizkeun_,
Freebies akoh buat #DAY6_FOREVER_YOUNG_Bali https://t.co/n9QfOyMiky,1.8443094221281E+018,2024-10-10 09:30:06+00:00,Coupsliips,4104146059,in,CARAT STAY MYDAY,1,6,8,12,https://x.com/Coupsliips/status/1844309422128103754,,0,Coupsliips,
Freebies #DAY6_FOREVER_YOUNG_BALI yg ga seberapa ini udah siap kalo ada orang random tiba2 ngasih ini ke kalian tolong terima yah gais https://t.co/N4mLYz7qJ7,1.84439467785391E+018,2024-10-10 15:08:53+00:00,monstraykidsix,1.04935526833142E+018,in,,2,7,5,15,https://x.com/monstraykidsix/status/1844394677853917694,,0,monstraykidsix,
Siap nikah sama member Day6 #DAY6_FOREVER_YOUNG_Indonesia https://t.co/MdgOiLPCY5,1.84449634432672E+018,2024-10-10 21:52:52+00:00,districtkpop,1.03206269767888E+018,in,"DKI Jakarta, Indonesia",1,1,2,21,https://x.com/districtkpop/status/1844496344326734223,,0,districtkpop,
Mulai Manggung Pekan Ini Simak Setlist DAY6 3rd World Tour: Forever Young: Grup band DAY6 yang beranggotakan Sungjin Young K Wonpil dan Dowoon akan mengunjungi Indonesia untuk konser di tiga kota yaitu Bali Surayaba dan Jakarta. https://t.co/4Tf1utKHnQ https://t.co/d1HiWusLOg,1.8446500002295E+018,2024-10-11 08:03:26+00:00,tvOneNews,55507370,in,"Pulo Gadung, Indonesia",0,0,0,1,https://x.com/tvOneNews/status/1844650000229515640,,0,tvOneNews,
masih ga nyangka day6 bakalan konser 3 kota di indo... BRO THIS IS INDONESIA NO ENGLAND NO USA,1.84466428823091E+018,2024-10-11 09:00:13+00:00,dounloads,1.31659931533107E+018,in,'02,0,0,3,0,https://x.com/dounloads/status/1844664288230928874,,0,dounloads,
Demi menyambut DAY6 ke BALI a.k.a 4 orang tulang punggung My Day aku mau bagiin freebies RT &amp; likes (gak usah follow) Update jam &amp; lokasi pas hari H Tolong tag aku kalo kalian dapet SEE YOU #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA #DAY6_FOREVER_YOUNG_BALI https://t.co/mlEdIqnN9z,1.8446643818898E+018,2024-10-11 09:00:35+00:00,parksungjeanz,1.15239472367328E+018,in,+62 • she/her,4,6,60,69,https://x.com/parksungjeanz/status/1844664381889814642,,0,parksungjeanz,
Temen-temen my day saranku sebaiknya nanti gak usah ngejer atau nunggu day6 di bandara kasian mereka pasti capek dan takutnya mereka jadi gak nyaman. Toh juga nanti kita ketemu sama mereka di konser kan? Tapi kalo mau nunggu please banget well behaved. https://t.co/JTGagB3OBW,1.8446665860888E+018,2024-10-11 09:09:21+00:00,bassistadmirer,1261136755,in,,12,1,81,210,https://x.com/bassistadmirer/status/1844666586088816826,,0,bassistadmirer,
siap-siap mau tur pantura‼️ DAY6 otw Bali buat konser tur Indonesia Bali-Surabaya-Jakarta https://t.co/HcEoAWeD0i,1.84467116661692E+018,2024-10-11 09:27:33+00:00,coppamagz,1078999759,in,Indonesia,9,3,51,212,https://x.com/coppamagz/status/1844671166616924435,,0,coppamagz,
7 Potret DAY6 Berangkat ke Bali Siap Konser di 3 Kota Indonesia! https://t.co/BBvhg9qZGX,1.84467620467227E+018,2024-10-11 09:47:34+00:00,IDNTimesKorea,1.31958195496292E+018,in,,0,0,1,0,https://x.com/IDNTimesKorea/status/1844676204672278681,,0,IDNTimesKorea,
My Day Jangan Sampai Telat Simak Event Timetable Kosner DAY6 Pekan Ini: Grup band pop-rock Korea Selatan DAY6 sudah terlihat di Bandara Incheon menuju Indonesia untuk menggelar konser di tiga kota yaitu Bali Surabaya dan Jakarta. https://t.co/YeeWe4NiUd https://t.co/v8I5pTg3QS,1.84468174430763E+018,2024-10-11 10:09:35+00:00,tvOneNews,55507370,in,"Pulo Gadung, Indonesia",0,0,0,0,https://x.com/tvOneNews/status/1844681744307634389,,0,tvOneNews,
Dipikir-pikir setelah Day6 kelar konser di Indonesia. Aku sebagai rakyat Indonesia juga harus menghadapi realita punya wapres baru~,1.84468203882718E+018,2024-10-11 10:10:45+00:00,Arapath_,1.7355876837692E+018,in,,223,53,520,2048,https://x.com/Arapath_/status/1844682038827188694,,0,Arapath_,
Setelah kelar konser Day6 di Indonesia yg paling di depan mata menghadapi jalanan ke kantor yang bakal buka tutup menjelang pelantikan ,1.84473507022736E+018,2024-10-11 13:41:28+00:00,mrsjopil,1.01238215407496E+018,in,Japan,0,0,0,0,https://x.com/mrsjopil/status/1844735070227378222,,0,mrsjopil,
Edisi jajan &amp; mancing bareng si Raja Ikan Dowoon lurrr skuuyy rabu mingdep ketemu barengan ng Dbl rek #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Surabaya #DAY6_3RD_WORLDTOUR https://t.co/ymjeWMucRx,1.84474305976832E+018,2024-10-11 14:13:13+00:00,ShinYoul_248,230100788,in,🇮🇩,1,0,0,4,https://x.com/ShinYoul_248/status/1844743059768328376,,0,ShinYoul_248,
Bener bener day6 konser di indonesia 5 hari keliling indonesia ini mah,1.84475005354371E+018,2024-10-11 14:41:01+00:00,sherlyfnanda21,1.29518020301086E+018,in,"Sidoarjo, Indonesia",0,0,0,1,https://x.com/sherlyfnanda21/status/1844750053543727376,,0,sherlyfnanda21,
daripada gue beli tas pvc baru yaa padahal gue masuk aja belom tentu iya so.. mari kita gunakan barang yang ada dirumah wkwk mau gue post videonya tapi malu banget njirr wkwkwk #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Surabaya https://t.co/G9QiXWF4pS,1.84475450252582E+018,2024-10-11 14:58:41+00:00,Taeggart_parkeu,9.98437011055783E+017,in,02z,0,0,0,0,https://x.com/Taeggart_parkeu/status/1844754502525833691,,0,Taeggart_parkeu,
Hello! Yuk sapa kami di konser Day6 &lt;FOREVER YOUNG&gt; Bali dan dapetin freebies berikut! See you at the venue ya~ Freebies by: @angkasakgna @lecielvoir @Nanonononano21 #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA #DAY6inBALI #MYDAYBALI https://t.co/2rQ3km0yII,1.84478217082657E+018,2024-10-11 16:48:38+00:00,angkasakgna,372613564,in,,3,2,8,8,https://x.com/angkasakgna/status/1844782170826588621,"angkasakgna,lecielvoir,Nanonononano21",3,angkasakgna,angkasakgna
DAY6 Safely Landing in Ngurah Rai Denpasar Bali DPS ternyata seketat itu ga kayak cgk #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_Indonesia #SUNGJIN #YOUNGK #WONPIL #DOWOON #DAY6inBALI,1.84478414982502E+018,2024-10-11 16:56:30+00:00,billputr18,7.16897353051996E+017,in,CGK,12,2,10,36,https://x.com/billputr18/status/1844784149825032247,,0,billputr18,
dulu selalu bercandaan DAY6 karyawisata ke Bali 2024 beneran ke Bali buat konser wkwk,1.84488587660794E+018,2024-10-11 23:40:43+00:00,youngcyow,1.1311974457051E+018,in,,13,10,505,2331,https://x.com/youngcyow/status/1844885876607943080,,0,youngcyow,
H-7 DAY6 DI JAKARTA H-4 DAY6 DI SURABAYA H-1 DAY6 DI BALI MAKIN DEKET KONSER MAKIN MULES https://t.co/ZsjsqDirrh,1.84492154545999E+018,2024-10-12 02:02:28+00:00,mrsjungchanwoo,7.7245510710756E+017,in,BrianKang YoungK KangYounghyun,139,2,1136,3400,https://x.com/mrsjungchanwoo/status/1844921545459994767,,0,mrsjungchanwoo,
TERIAK AAAA Agak bete dikit lanyardnya ngikutin warna section ternyata. Tak pikir mau dibuat kayak warna poster forever young. Dan pc nya sama aja kayak KL gaksi #DAY6inBali #DAY6_FOREVER_YOUNG_Bali https://t.co/SkRSjvYyMq,1.84493386650051E+018,2024-10-12 02:51:25+00:00,monstraykidsix,1.04935526833142E+018,in,,0,1,1,11,https://x.com/monstraykidsix/status/1844933866500522494,,0,monstraykidsix,
Sampai ketemu di DBL Arena #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Surabaya https://t.co/dyvjTO4o1g,1.84494642093318E+018,2024-10-12 03:41:18+00:00,fluffymochi97,1.0190400279033E+018,in,INA,0,0,1,2,https://x.com/fluffymochi97/status/1844946420933197959,,0,fluffymochi97,
Jika sungjin bukan jodohku maka mungkin youngk jodohku (aamiin) @day6official #DAY6inBALI #DAY6_FOREVER_YOUNG_Bali https://t.co/d7hLij5hJb,1.84496224575696E+018,2024-10-12 04:44:11+00:00,monstraykidsix,1.04935526833142E+018,in,,0,7,2,47,https://x.com/monstraykidsix/status/1844962245756977590,day6official,1,monstraykidsix,day6official
Tanteku kayanya baru ngeh kalo day6 konser di bali karena liat bannernya : Day6 day6 ini lak kesukaanmu sih? Lagi konser di bali? Kaget tak kira ada caleg ganteng-ganteng Awoakwoakowok yg namanya sungjin jadiin presiden aja gapapa,1.84497018546968E+018,2024-10-12 05:15:44+00:00,istiqqq_,282579318,in,,113,21,609,2915,https://x.com/istiqqq_/status/1844970185469686011,,0,istiqqq_,
Bantu habisin ya temen-temen ️️️ #DAY6_FOREVER_YOUNG_Indonesia https://t.co/5R7k49pLcb,1.84498740450098E+018,2024-10-12 06:24:10+00:00,ddouwnyds96_,1.27290870570142E+018,in,,0,3,0,0,https://x.com/ddouwnyds96_/status/1844987404500992159,,0,ddouwnyds96_,
Hasil ngebolang hari ini - redemption ticket di bndcc - ngebolang liat banner day6 di bndcc nusa dua dan ngurah rai airport #DAY6_FOREVER_YOUNG_Bali https://t.co/h4k7TN8o6G,1.84498875309136E+018,2024-10-12 06:29:31+00:00,peachjeanim,1120687088,in,mooniverse,2,5,1,22,https://x.com/peachjeanim/status/1844988753091362829,,0,peachjeanim,
Sedih memasuki minggu day6 konser di Indonesia sedangkan aku ga dapet tiket,1.84499805719008E+018,2024-10-12 07:06:29+00:00,mmiaaAmelia,1.03831857099048E+018,in,moon,0,0,0,0,https://x.com/mmiaaAmelia/status/1844998057190097264,,0,mmiaaAmelia,
See you ayangdeulll #DAY6_FOREVER_YOUNG_Bali https://t.co/tkPI8Z45ri,1.845016688473E+018,2024-10-12 08:20:31+00:00,niagtyna,9.43780881499528E+017,in,,0,1,0,6,https://x.com/niagtyna/status/1845016688473014279,,0,niagtyna,
Dibawah pohon rindang BNDCC ada umbul - umbul cogan. Kiw kiw. @day6official #DAY6_FOREVER_YOUNG_Bali #DAY6 https://t.co/MQAUYILcmP,1.84501934433147E+018,2024-10-12 08:31:05+00:00,yufirnoona,1.77062250083537E+018,in,,0,0,0,8,https://x.com/yufirnoona/status/1845019344331473002,day6official,1,yufirnoona,day6official
Jangan lupa kita ketemu hari Sabtu nanti ya BCIS 19 October 2024 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA https://t.co/w7aDg2PEXY,1.84502321634095E+018,2024-10-12 08:46:28+00:00,crownjk_,462667967,in,Indonesia,0,1,0,0,https://x.com/crownjk_/status/1845023216340959651,,0,crownjk_,
venue konser day6 yg di bali cantik banget semua orang harus tau ‼️ https://t.co/NPTLXixdnV,1.84505878668966E+018,2024-10-12 11:07:48+00:00,23flowery_,1.28372980031457E+018,in,bts • enhypen • day6 • kdrama,531,17,1111,5269,https://x.com/23flowery_/status/1845058786689679454,,0,23flowery_,
D-7! Bjrot 1 minggu lagi menuju reuni bersama Day6! #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_Indonesia https://t.co/3aovdSI6uO,1.84506437337677E+018,2024-10-12 11:30:00+00:00,maarsple,1.33228130957449E+018,in,,0,0,0,0,https://x.com/maarsple/status/1845064373376778263,,0,maarsple,
Sampai ketemu besok sayang-sayangku️ #DAY6_FOREVER_YOUNG_BALI #DAY6 #DAY6_3RD_WORLDTOUR #SUNGJIN #YOUNGK #WONPIL #DOWOON https://t.co/jY3QwzBwFo,1.84508417762627E+018,2024-10-12 12:48:42+00:00,wi2tscb,1.31203154815408E+018,in,01L,0,0,1,11,https://x.com/wi2tscb/status/1845084177626284536,,0,wi2tscb,
Ini kan pertama kali day6 di Indonesia selama seminggu lebih tour di 3 kota semoga mood member day6 sama para staff bagus sampe konser hari terakhir semoga mereka juga sehat2 gada yg sakit mengingat cuaca di Indonesia tuh lg panas bngt akhir2 ini .,1.84508494780103E+018,2024-10-12 12:51:46+00:00,qiongg,141959010,in,🐥 proud of you always ,0,1,0,0,https://x.com/qiongg/status/1845084947801047510,,0,qiongg,
&lt; DAY6 FOREVER YOUNG IN SURABAYA &gt; Hi guys. Buat kalian yang datang di Jawa Pos Arena yuk ikut PO dimsum mentai bisa buat asupan tenaga setelah berburu freebies #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA #DAY6_FOREVER_YOUNG_SURABAYA #DAY6inSurabaya https://t.co/0LKFQYE3SN,1.84510284861657E+018,2024-10-12 14:02:54+00:00,shxxyvn,1.68302856127868E+018,in,,0,0,0,1,https://x.com/shxxyvn/status/1845102848616579175,,0,shxxyvn,
dinda centil era. karena mau ketemu ayang btw nanti yang mau lyrics guidenya kak @oranjinnie aku masih ada beberapa (di mobil juga gak kefoto). Samperin aja ya nanti di venue. Ada sticker gemash dan band aid lotso juga️ #DAY6_FOREVER_YOUNG_Indonesia https://t.co/YYohNQ9PXL,1.84528850019259E+018,2024-10-13 02:20:36+00:00,from_dindaolive,9.89015146868568E+017,in,,0,4,0,0,https://x.com/from_dindaolive/status/1845288500192595987,oranjinnie,1,from_dindaolive,oranjinnie
SEMINGGU LAGI DAN AKUU MASIH BINGUNG PAKE SEPATU APA mau pake asics skyhand tapi ga ada terus ukurannya tolong bantu rekomen sepatu apapun yang nyaman untuk berdiri lama dong #DAY6_FOREVER_YOUNG_Indonesia,1.84528915234829E+018,2024-10-13 02:23:12+00:00,wonglasses,1.2431987844876E+018,in,,0,1,0,0,https://x.com/wonglasses/status/1845289152348291330,,0,wonglasses,
DAY6 konser di Bali masih oke lah tapi DAY6 konser di Surabaya tuh unreal banget dia pikir dia Sheila on 7 apa ya bisa tur keliling Indonesia,1.84529545295205E+018,2024-10-13 02:48:14+00:00,gladiolakara,1.59183485684083E+018,in,Tentative.,1,0,0,0,https://x.com/gladiolakara/status/1845295452952068104,,0,gladiolakara,
Tolong diterima ya nanti aku mau bagi bagi freebies ️#DAY6_FOREVER_YOUNG_Bali https://t.co/Qff2xvSNyy,1.84530761177805E+018,2024-10-13 03:36:33+00:00,babseonsaeng,1.35428818594621E+018,in,241013,0,1,1,5,https://x.com/babseonsaeng/status/1845307611778056535,,0,babseonsaeng,
Bismillah tahun depan banyak duit kaya raya sehat walafiat bisa datengin semua stop konser day6 di indonesia di korea maupun negara-negara lainnya ,1.84531337957093E+018,2024-10-13 03:59:28+00:00,bassistadmirer,1261136755,in,,0,1,8,27,https://x.com/bassistadmirer/status/1845313379570942264,,0,bassistadmirer,
Doain ya sakinah mawadah warahmah #DAY6_FOREVER_YOUNG_Bali #DAY6 https://t.co/OmtUca4y0m,1.84532189877287E+018,2024-10-13 04:33:19+00:00,Caramelowfat,1.04408811794521E+018,in,,0,11,13,215,https://x.com/Caramelowfat/status/1845321898772889832,,0,Caramelowfat,
Otw pangkuan mas bri #DAY6_FOREVER_YOUNG_Bali https://t.co/SK6BDDraxq,1.84533452444992E+018,2024-10-13 05:23:29+00:00,iminhyukie,9.52773597734382E+017,in,bali,1,3,0,12,https://x.com/iminhyukie/status/1845334524449923082,,0,iminhyukie,
Gila .. ini beneran gw ketemu sungjin????????? after those 123456x fckin yrssss #DAY6_FOREVER_YOUNG_Bali https://t.co/kvB6ZGgxVT,1.84534861697581E+018,2024-10-13 06:19:29+00:00,parksungjeanz,1.15239472367328E+018,in,+62 • she/her,1,7,1,7,https://x.com/parksungjeanz/status/1845348616975819010,,0,parksungjeanz,
Photobox-nya luchu #DAY6_FOREVER_YOUNG_Bali https://t.co/e5nRi3gmsE,1.84535700750898E+018,2024-10-13 06:52:50+00:00,gogumanuna,1.76387330034907E+018,in,,0,8,0,59,https://x.com/gogumanuna/status/1845357007508996561,,0,gogumanuna,
aku di dekat siniii teman2!! #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Bali https://t.co/vsKPr192JC,1.84536307282909E+018,2024-10-13 07:16:56+00:00,gaonstei,1.5221142513174E+018,in,,0,0,0,1,https://x.com/gaonstei/status/1845363072829096197,,0,gaonstei,
kondisi di holding area guys! konser day6 di bali beneran vibes kondangan mau nangis https://t.co/pIDsZB4W7F,1.84536786695631E+018,2024-10-13 07:35:59+00:00,23flowery_,1.28372980031457E+018,in,bts • enhypen • day6 • kdrama,366,14,803,3118,https://x.com/23flowery_/status/1845367866956316952,,0,23flowery_,
konser day6 di bali tuh kalo didefinisikan pake emoji dan kata tuh gini deh: CANTIK. venuenya cantik langitnya cantik my day semua cantik huhuhu enjoy the moments semua yg hari ini di bali dan nonton konser!!,1.84536965963958E+018,2024-10-13 07:43:06+00:00,hyejours,1.51652528924474E+018,in,selective followback.,5,0,148,455,https://x.com/hyejours/status/1845369659639595173,,0,hyejours,
Section aku yellow baju aku yellow juga eh bannernya juga yellow #DAY6inBALI #DAY6_FOREVER_YOUNG_BALI https://t.co/VBIWAAmlmh,1.84536985094179E+018,2024-10-13 07:43:52+00:00,nonakimchii,1.41242566437292E+018,in,"Denpasar Barat, Indonesia",0,0,0,1,https://x.com/nonakimchii/status/1845369850941800706,,0,nonakimchii,
Indonesia Tour Part 1/4 Bali 13 Okt 2024 #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #FOREVER_YOUNG #Band_Aid #녹아내려요 #DAY6_FOREVER_YOUNG_Indonesia https://t.co/eDvYeUgEvp,1.84537052101963E+018,2024-10-13 07:46:32+00:00,marizkay,100740891,in,"Jakarta Capital Region, Indone",0,1,4,22,https://x.com/marizkay/status/1845370521019633843,,0,marizkay,
Bali pinkeu pinkeu #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #FOREVER_YOUNG #Band_Aid #녹아내려요 #DAY6_FOREVER_YOUNG_Indonesia https://t.co/81qmZdCuUX,1.84537113345906E+018,2024-10-13 07:48:58+00:00,marizkay,100740891,in,"Jakarta Capital Region, Indone",0,1,0,4,https://x.com/marizkay/status/1845371133459075134,,0,marizkay,
Boleh bawa pulang gak? #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #FOREVER_YOUNG #Band_Aid #녹아내려요 #DAY6_FOREVER_YOUNG_Indonesia https://t.co/W1Xsbllr8s,1.84537166651759E+018,2024-10-13 07:51:05+00:00,marizkay,100740891,in,"Jakarta Capital Region, Indone",0,0,0,2,https://x.com/marizkay/status/1845371666517590082,,0,marizkay,
akhirnya... #DAY6inBALI #DAY6_FOREVER_YOUNG_BALI https://t.co/idkN8jgzaH,1.84537607281428E+018,2024-10-13 08:08:35+00:00,wangkiiran,1.33209799492613E+018,in,,0,0,0,6,https://x.com/wangkiiran/status/1845376072814297221,,0,wangkiiran,
DEKET BGT YA ALLAH GA PERLU ZOOM ZOOM JAUH #DAY6_FOREVER_YOUNG_Bali https://t.co/deOhXLvdqJ,1.84537642006471E+018,2024-10-13 08:09:58+00:00,highleft17,1867843602,in,,0,1,0,4,https://x.com/highleft17/status/1845376420064727055,,0,highleft17,
Venue di nusa dua bali kecil banget wehhhhh #DAY6 #데이식스 #DAY6_3RD_WORLDTOUR #DAY6_FOREVER_YOUNG_INDONESIA #DAY6inBALI #MYDAYBALI https://t.co/Hb1yHnEtVj,1.84537865923998E+018,2024-10-13 08:18:52+00:00,niagtyna,9.43780881499528E+017,in,,6,2,64,200,https://x.com/niagtyna/status/1845378659239989545,,0,niagtyna,
Aloha #DAY6_FOREVER_YOUNG_BALI https://t.co/TFr5W7L3xR,1.84538159914115E+018,2024-10-13 08:30:33+00:00,aIlonica,1883700031,tl,Lonely st.,0,8,2,16,https://x.com/aIlonica/status/1845381599141167158,,0,aIlonica,
Asik bgt nyanyi pdhl blm mulai #DAY6_FOREVER_YOUNG_BALI https://t.co/CdanOvIxMM,1.84538368759837E+018,2024-10-13 08:38:51+00:00,nananucityx,1.40226677626474E+018,in,,26,0,154,771,https://x.com/nananucityx/status/1845383687598379288,,0,nananucityx,
GANTENG BANGET SEGER BANGET SOUNDCHECK DOANG WONPILLLL #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Bali https://t.co/hsjrY53P79,1.84538717284697E+018,2024-10-13 08:52:42+00:00,skyisclair,1.33016963649157E+018,in,she/her - 24 - skzaespaday6,10,0,102,220,https://x.com/skyisclair/status/1845387172846977394,,0,skyisclair,
241013 Day6 World tour in Bali Soundcheck - YoungK Jauh bgt diujung dunia #YoungK #영케이 #DAY6 #데이식스 #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Bali #DAY6inBali https://t.co/l2qEjhRsFk,1.84538826765669E+018,2024-10-13 08:57:03+00:00,monstraykidsix,1.04935526833142E+018,in,,13,0,256,625,https://x.com/monstraykidsix/status/1845388267656708122,,0,monstraykidsix,
241013 Day6 World tour in Bali Soundcheck - Wonpil &amp; dowoon yg ketutupan #Wonpil #Dowoon #DAY6 #데이식스 #DAY6inBali #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Bali https://t.co/rBeYFxR1nr,1.84538961317274E+018,2024-10-13 09:02:24+00:00,monstraykidsix,1.04935526833142E+018,in,,8,0,138,309,https://x.com/monstraykidsix/status/1845389613172748411,,0,monstraykidsix,
MAKASIH SUDAH SE KEREN DAN GANTENG INI #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Bali https://t.co/tjJeZ5PTvy,1.84539245055644E+018,2024-10-13 09:13:40+00:00,skyisclair,1.33016963649157E+018,in,she/her - 24 - skzaespaday6,0,0,15,29,https://x.com/skyisclair/status/1845392450556440993,,0,skyisclair,
Ini mah deket bgt #DAY6_FOREVER_YOUNG_Bali #DAY6inBALI https://t.co/N71WT5hWCX,1.84539291510912E+018,2024-10-13 09:15:31+00:00,goodongmae,2152931492,in,Griya Tawang,0,3,1,13,https://x.com/goodongmae/status/1845392915109134645,,0,goodongmae,
Nohsam #DAY6 #DAY6_3RD_WORLDTOUR #DAY6inBALI #DAY6_FOREVER_YOUNG_Indonesia #DAY6_FOREVER_YOUNG_Bali https://t.co/TCo5KNjwRu,1.84539497377418E+018,2024-10-13 09:23:42+00:00,DeisikseuJombie,1.65126395358937E+018,et,,1,1,9,17,https://x.com/DeisikseuJombie/status/1845394973774184511,,0,DeisikseuJombie,
God is good FINALLY SHA &amp; BANG MEET ABAH SUNGJIN SOON nak ketemu abah ya nak akhirnya setelah 4 tahun ya nak WOY REAL GAKSIH INI?????????? #DAY6_FOREVER_YOUNG_Bali https://t.co/dubTitfXVj,1.84539904422432E+018,2024-10-13 09:39:52+00:00,parksungjeanz,1.15239472367328E+018,in,+62 • she/her,0,1,4,25,https://x.com/parksungjeanz/status/1845399044224323791,,0,parksungjeanz,
bali . #DAY6_FOREVER_YOUNG_Bali https://t.co/hDc0YxH6jz,1.84540182173891E+018,2024-10-13 09:50:54+00:00,cabecabrian,707102874,in,6.2,0,1,2,13,https://x.com/cabecabrian/status/1845401821738926266,,0,cabecabrian,
